rxn	LB	UB
HMR_1870	0	250.0
HMR_1872	0	252.66666666666669
HMR_1874	0	250.0
HMR_1875	-311.3333333333333	311.3333333333333
HMR_1876	-311.3333333333333	311.3333333333333
HMR_1877	-311.3333333333333	311.3333333333333
HMR_1879	-311.3333333333333	311.3333333333333
HMR_1896	0	319.1666666666667
HMR_4523	0	201.5
HMR_4539	-340.5	340.5
HMR_4540	-340.5	340.5
HMR_4541	-340.5	340.5
HMR_4542	-340.5	340.5
HMR_4543	-340.5	340.5
HMR_4544	-340.5	340.5
HMR_4817	-51	51
HMR_4818	-51	51
HMR_4833	-51	51
HMR_4834	-51	51
HMR_4835	-51	51
HMR_4836	-51	51
HMR_8538	0	340.5
HMR_7672	0	76.16666666666666
HMR_7673	0	76.16666666666666
HMR_8274	0	1
HMR_8277	0	2.3333333333333335
HMR_8278	0	5.666666666666667
HMR_8279	0	2.3333333333333335
HMR_8291	0	0.5
HMR_8305	0	5.666666666666667
HMR_8306	0	2.3333333333333335
HMR_8316	0	19.833333333333332
HMR_8317	0	2.3333333333333335
HMR_8318	0	80.5
HMR_8319	0	1
HMR_8325	0	4
HMR_8337	0	4
ST3GAL31g	0	36
HMR_1436	0	27.333333333333332
HMR_3163	0	656.1666666666666
HMR_4461	-264.83333333333337	264.83333333333337
HMR_4604	0	796.8333333333334
HMR_5351	-8.333333333333334	8.333333333333334
ITCOALm	-451.66666666666663	451.66666666666663
MECOALm	-451.66666666666663	451.66666666666663
HMR_8662	-451.66666666666663	451.66666666666663
HMR_8668	-451.66666666666663	451.66666666666663
HMR_0159	-230.83333333333331	230.83333333333331
HMR_2599	-230.83333333333331	230.83333333333331
HMR_2602	-230.83333333333331	230.83333333333331
HMR_2605	-230.83333333333331	230.83333333333331
HMR_2608	-230.83333333333331	230.83333333333331
HMR_2611	-230.83333333333331	230.83333333333331
HMR_2614	-230.83333333333331	230.83333333333331
HMR_2620	-230.83333333333331	230.83333333333331
HMR_2633	-230.83333333333331	230.83333333333331
HMR_2648	-230.83333333333331	230.83333333333331
HMR_2651	-230.83333333333331	230.83333333333331
HMR_2657	-230.83333333333331	230.83333333333331
HMR_2660	-230.83333333333331	230.83333333333331
HMR_2663	-230.83333333333331	230.83333333333331
HMR_2666	-230.83333333333331	230.83333333333331
HMR_2669	-230.83333333333331	230.83333333333331
HMR_2672	-230.83333333333331	230.83333333333331
HMR_2675	-230.83333333333331	230.83333333333331
HMR_2681	-230.83333333333331	230.83333333333331
HMR_2684	-230.83333333333331	230.83333333333331
HMR_2687	-230.83333333333331	230.83333333333331
HMR_2690	-230.83333333333331	230.83333333333331
HMR_2693	-230.83333333333331	230.83333333333331
HMR_2699	-230.83333333333331	230.83333333333331
HMR_2702	-230.83333333333331	230.83333333333331
HMR_2705	-230.83333333333331	230.83333333333331
HMR_2708	-230.83333333333331	230.83333333333331
HMR_2711	-230.83333333333331	230.83333333333331
HMR_2714	-230.83333333333331	230.83333333333331
HMR_2717	-230.83333333333331	230.83333333333331
HMR_2720	-230.83333333333331	230.83333333333331
HMR_2726	-230.83333333333331	230.83333333333331
HMR_2730	-230.83333333333331	230.83333333333331
HMR_2733	-230.83333333333331	230.83333333333331
HMR_2736	-230.83333333333331	230.83333333333331
HMR_2739	-230.83333333333331	230.83333333333331
HMR_2759	-230.83333333333331	230.83333333333331
HMR_2762	-230.83333333333331	230.83333333333331
HMR_2768	-230.83333333333331	230.83333333333331
HMR_2771	-230.83333333333331	230.83333333333331
HMR_2774	-230.83333333333331	230.83333333333331
HMR_2877	-230.83333333333331	230.83333333333331
HMR_3032	-230.83333333333331	230.83333333333331
HMR_3521	-1000	1000
HMR_2778	-11	11
HMR_2783	-70.33333333333333	70.33333333333333
HMR_2785	-24.166666666666668	24.166666666666668
HMR_2801	-11	11
HMR_2807	-11	11
HMR_2809	-24.166666666666668	24.166666666666668
HMR_2817	-11	11
HMR_2819	-24.166666666666668	24.166666666666668
HMR_2821	-11	11
HMR_2825	0	11
HMR_2827	-24.166666666666668	24.166666666666668
HMR_2839	-11	11
HMR_2840	-24.166666666666668	24.166666666666668
HMR_2853	-11	11
HMR_2854	-24.166666666666668	24.166666666666668
HMR_2857	-11	11
HMR_2859	-24.166666666666668	24.166666666666668
HMR_2861	-11	11
HMR_2862	-24.166666666666668	24.166666666666668
HMR_2863	-11	11
HMR_2864	-24.166666666666668	24.166666666666668
HMR_2865	-11	11
HMR_2866	-24.166666666666668	24.166666666666668
HMR_2867	-11	11
HMR_2868	-24.166666666666668	24.166666666666668
HMR_2869	-11	11
HMR_2870	-24.166666666666668	24.166666666666668
HMR_2875	-11	11
HMR_2876	-24.166666666666668	24.166666666666668
HMR_2878	-11	11
HMR_2879	-24.166666666666668	24.166666666666668
HMR_2880	-11	11
HMR_2882	-24.166666666666668	24.166666666666668
HMR_2884	-11	11
HMR_2886	-24.166666666666668	24.166666666666668
HMR_2888	-11	11
HMR_2890	-24.166666666666668	24.166666666666668
HMR_2892	-11	11
HMR_2896	-11	11
HMR_2897	-24.166666666666668	24.166666666666668
HMR_2900	-11	11
HMR_2901	-24.166666666666668	24.166666666666668
HMR_2904	-11	11
HMR_2905	-24.166666666666668	24.166666666666668
HMR_2912	-230.83333333333331	230.83333333333331
HMR_2913	-11	11
HMR_2914	-24.166666666666668	24.166666666666668
HMR_2924	-230.83333333333331	230.83333333333331
HMR_2925	-11	11
HMR_2926	-24.166666666666668	24.166666666666668
HMR_0160	-70.33333333333333	70.33333333333333
HMR_0161	-83.33333333333333	83.33333333333333
HMR_0162	-70.33333333333333	70.33333333333333
HMR_0163	-245.83333333333334	245.83333333333334
HMR_2593	-83.33333333333333	83.33333333333333
HMR_2598	-83.33333333333333	83.33333333333333
HMR_2600	0	238.83333333333334
HMR_2601	-83.33333333333333	83.33333333333333
HMR_2603	-238.83333333333334	238.83333333333334
HMR_2604	-83.33333333333333	83.33333333333333
HMR_2606	-238.83333333333334	238.83333333333334
HMR_2607	-83.33333333333333	83.33333333333333
HMR_2609	-238.83333333333334	238.83333333333334
HMR_2610	-83.33333333333333	83.33333333333333
HMR_2612	-238.83333333333334	238.83333333333334
HMR_2613	-83.33333333333333	83.33333333333333
HMR_2616	-238.83333333333334	238.83333333333334
HMR_2618	-83.33333333333333	83.33333333333333
HMR_2621	-238.83333333333334	238.83333333333334
HMR_2622	-83.33333333333333	83.33333333333333
HMR_2624	-238.83333333333334	238.83333333333334
HMR_2625	-83.33333333333333	83.33333333333333
HMR_2630	-83.33333333333333	83.33333333333333
HMR_2634	-238.83333333333334	238.83333333333334
HMR_2635	-83.33333333333333	83.33333333333333
HMR_2638	-238.83333333333334	238.83333333333334
HMR_2644	-238.83333333333334	238.83333333333334
HMR_2646	-83.33333333333333	83.33333333333333
HMR_2649	-238.83333333333334	238.83333333333334
HMR_2650	-83.33333333333333	83.33333333333333
HMR_2652	-238.83333333333334	238.83333333333334
HMR_2653	-83.33333333333333	83.33333333333333
HMR_2655	-238.83333333333334	238.83333333333334
HMR_2656	-83.33333333333333	83.33333333333333
HMR_2659	-83.33333333333333	83.33333333333333
HMR_2661	-238.83333333333334	238.83333333333334
HMR_2662	-83.33333333333333	83.33333333333333
HMR_2664	-238.83333333333334	238.83333333333334
HMR_2665	-83.33333333333333	83.33333333333333
